id_dataset	code_secteur	code_site	date_visite	Annee	Mois	Jour	observateurs	condition_prospection	genre_espece	code_espece	techn_observation	statut_observation	nb_ep_tot	nb_ep_w	nb_ep_dnf	nb_ep_df
72	FR5300006	N06-118	28/02/2012	2012	2	28	SIMONNET_Franck	bon	Myocastor_coypus	Myo_coy	Indices_de_presence_divers	1	NA	NA	NA	NA
72	FR5300006	N06-118	28/02/2012	2012	2	28	SIMONNET_Franck	bon	Arvicola_sapidus	Arv_sap	Feces_Guano_Epreintes	1	NA	NA	NA	NA
72	FR5300006	N06-119	28/02/2012	2012	2	28	SIMONNET_Franck	bon	Myocastor_coypus	Myo_coy	Feces_Guano_Epreintes	1	NA	NA	NA	NA
72	FR5300006	N06-119	28/02/2012	2012	2	28	SIMONNET_Franck	bon	Rattus_norvegicus	Rat_nor	Feces_Guano_Epreintes	1	NA	NA	NA	NA
72	FR5300006	N06-122	28/02/2012	2012	2	28	SIMONNET_Franck	bon	Rattus_norvegicus	Rat_nor	Empreintes	1	NA	NA	NA	NA
72	FR5300006	N06-126	28/02/2012	2012	2	28	SIMONNET_Franck	bon	Talpa_europaea	Tal_eur	Galerie_terrier	1	NA	NA	NA	NA
72	FR5300006	N06-135	28/02/2012	2012	2	28	SIMONNET_Franck	bon	Talpa_europaea	Tal_eur	Galerie_terrier	1	NA	NA	NA	NA
72	FR5300006	N06-139	28/02/2012	2012	2	28	SIMONNET_Franck	bon	Myocastor_coypus	Myo_coy	Feces_Guano_Epreintes	1	NA	NA	NA	NA
72	FR5300006	N06-139	28/02/2012	2012	2	28	SIMONNET_Franck	bon	Talpa_europaea	Tal_eur	Galerie_terrier	1	NA	NA	NA	NA
72	FR5300006	N06-170	25/05/2012	2012	5	25	SIMONNET_Franck	mauvais	Myocastor_coypus	Myo_coy	Indices_de_presence_divers	1	NA	NA	NA	NA
72	FR5300006	N06-170	25/05/2012	2012	5	25	SIMONNET_Franck	mauvais	Mustela_vison	Mus_vis	Feces_Guano_Epreintes	1	NA	NA	NA	NA
72	FR5300006	N06-170	25/05/2012	2012	5	25	SIMONNET_Franck	mauvais	Talpa_europaea	Tal_eur	Galerie_terrier	1	NA	NA	NA	NA
72	FR5300006	N06-173	25/05/2012	2012	5	25	SIMONNET_Franck	bon	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	NA	NA	NA
72	FR5300006	N06-174	25/05/2012	2012	5	25	SIMONNET_Franck	bon	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	NA	NA	NA
72	FR5300006	N06-025	13/01/2012	2012	1	13	SIMONNET_Franck	bon	Arvicola_lacepede	Arv_lac	Feces_Guano_Epreintes	1	NA	NA	NA	NA
72	FR5300006	N06-025	13/01/2012	2012	1	13	SIMONNET_Franck	bon	Arvicola_sapidus	Arv_sap	Feces_Guano_Epreintes	1	NA	NA	NA	NA
72	FR5300006	N06-025	13/01/2012	2012	1	13	SIMONNET_Franck	bon	Talpa_europaea	Tal_eur	Galerie_terrier	1	NA	NA	NA	NA
72	FR5300006	N06-175	16/01/2012	2012	1	16	SIMONNET_Franck	bon	Myocastor_coypus	Myo_coy	Indices_de_presence_divers	1	NA	NA	NA	NA
72	FR5300006	N06-029	16/01/2012	2012	1	16	SIMONNET_Franck	bon	Myocastor_coypus	Myo_coy	Feces_Guano_Epreintes	1	NA	NA	NA	NA
72	FR5300006	N06-030	16/01/2012	2012	1	16	SIMONNET_Franck	bon	Myocastor_coypus	Myo_coy	Empreintes	1	NA	NA	NA	NA
72	FR5300006	N06-030	16/01/2012	2012	1	16	SIMONNET_Franck	bon	Mustela_vison	Mus_vis	Empreintes	1	NA	NA	NA	NA
72	FR5300006	N06-032	16/01/2012	2012	1	16	SIMONNET_Franck	bon	Myocastor_coypus	Myo_coy	Empreintes	1	NA	NA	NA	NA
72	FR5300006	N06-032	16/01/2012	2012	1	16	SIMONNET_Franck	bon	Mustela_vison	Mus_vis	Empreintes	1	NA	NA	NA	NA
72	FR5300006	N06-032	16/01/2012	2012	1	16	SIMONNET_Franck	bon	Talpa_europaea	Tal_eur	Galerie_terrier	1	NA	NA	NA	NA
72	FR5300006	N06-041	16/01/2012	2012	1	16	SIMONNET_Franck	bon	Capreolus_capreolus	Cap_cap	Empreintes	1	NA	NA	NA	NA
72	FR5300006	N06-041	16/01/2012	2012	1	16	SIMONNET_Franck	bon	Talpa_europaea	Tal_eur	Galerie_terrier	1	NA	NA	NA	NA
72	FR5300006	N06-043	08/02/2012	2012	2	8	GALLAIS_Mathias_QUÃ‰AU_Solenn_SIMONNET_Franck	bon	Vulpes_vulpes	Vul_vul	Empreintes	1	NA	NA	NA	NA
72	FR5300006	N06-031	08/02/2012	2012	2	8	SIMONNET_Franck	bon	Chiroptera_blumenbach	Chi_blu	Feces_Guano_Epreintes	0	NA	NA	NA	NA
85	J25	J25-049	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-043	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Empreintes	1	0	0	0	0
85	J25	J25-042	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-003	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-030	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-021	22/04/2014	2014	4	22	BTS_GPN_Suscinio	bon	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-034	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	0	1	0
85	J25	J25-001	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-002	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-032	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-033	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Empreintes	1	0	0	0	0
85	J25	J25-005	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-055	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-056	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-051	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-052	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-023	22/04/2014	2014	4	22	BTS_GPN_Suscinio	bon	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-026	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-036	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	0	1	0
85	J25	J25-054	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-051	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-053	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-035	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-047	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-041	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-047	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-045	22/04/2014	2014	4	22	BTS_GPN_Suscinio	NA	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-041	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-059	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-060	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-038	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	0	1
85	J25	J25-048	22/04/2014	2014	4	22	BTS_GPN_Suscinio	bon	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-041	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-022	22/04/2014	2014	4	22	BTS_GPN_Suscinio	bon	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-024	22/04/2014	2014	4	22	BTS_GPN_Suscinio	bon	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-025	22/04/2014	2014	4	22	BTS_GPN_Suscinio	bon	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-057	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-044	22/04/2014	2014	4	22	BTS_GPN_Suscinio	bon	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-006	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-046	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-037	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	1	1	0
85	J25	J25-007	22/04/2014	2014	4	22	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	2	0	0
85	J25	J25-008	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-004	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-022	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-010	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-006	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-002	20/05/2016	2016	5	20	BTS_GPN_Suscinio	mauvais	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-001	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-021	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-024	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-027	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-030	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-033	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-034	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-037	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-012	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-015	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-016	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-040	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-041	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-042	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-005	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-023	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-026	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-029	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-036	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-039	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-011	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-013	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-014	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-018	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-019	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-044	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-045	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	3	0	3	0
85	J25	J25-049	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-050	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-052	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-053	20/05/2016	2016	5	20	BTS_GPN_Suscinio	NA	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-054	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-057	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-058	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-060	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-003	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-028	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-031	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-032	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-017	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-020	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-047	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-038	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-051	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-055	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-056	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-059	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-046	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	0	2	0
85	J25	J25-035	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-025	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-009	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-007	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	0	1
85	J25	J25-048	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	1	0	0
85	J25	J25-043	20/05/2016	2016	5	20	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	2	1	1	0
85	J25	J25-033	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Empreintes_et_feces	1	1	0	1	0
85	J25	J25-011	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-017	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-005	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-006	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-012	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-014	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-016	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-020	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-025	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-029	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-035	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-040	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-041	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-044	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-003	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	3	0	0	0
85	J25	J25-008	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-010	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-019	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-022	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-023	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-024	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-026	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-027	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	1	0	1	0
85	J25	J25-034	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-013	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-060	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-059	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-058	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-057	30/05/2017	2017	5	30	BTS_GPN_Suscinio	NA	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-055	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-053	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	1	0	0	0	0
85	J25	J25-042	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-030	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-002	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-039	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-007	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-009	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
85	J25	J25-031	30/05/2017	2017	5	30	BTS_GPN_Suscinio	moyen	Lutra_lutra	Lut_lut	Feces_Guano_Epreintes	0	0	0	0	0
